"outcome","observation","fitted","deviance_residual","pearson_residual","cooks_distance"
"away",1387,1.60714505886657,2.2406435060424,2.80694624714018,0.000352578948459737
"away",1388,1.50940042136869,0.398739916907881,0.418814086084711,6.26090136842688e-06
"away",1389,0.905132984562142,1.81658419105518,2.30938640809602,0.000336242781114459
"away",1390,1.29373664018408,1.34064649083249,1.57332871253376,7.75121695164891e-05
"away",1391,1.75565539144794,2.62376626701619,3.35959822705272,0.00101960534199599
"away",1392,0.886717256794855,0.123620423374257,0.126173316705312,2.77876629033926e-07
"away",1393,1.32185056526756,-0.306919057078126,-0.293602289759366,3.67000849233518e-06
"away",1394,1.24064551405888,-0.234585009941653,-0.226594966349695,4.13595462320074e-06
"away",1395,0.876494617554405,1.07618051515106,1.25862650506916,5.33136377989613e-05
"away",1396,1.08751710684448,0.820510503681337,0.917704846374514,1.77845339789501e-05
"away",1397,0.743771733067792,-1.27917856953169,-0.904515840864366,1.92007296746601e-05
"away",1398,0.943735920150358,0.0601547919817181,0.0607438508724475,1.21490681882252e-07
"away",1399,1.72988781619112,-1.95083397438646,-1.37944793225777,0.000147412849183416
"away",1400,0.948128526756057,-1.11021037861428,-0.785037287261845,1.45431415001623e-05
"away",1401,2.14586962528239,-0.0812186462617144,-0.080282313567127,6.32522945673909e-07
"away",1402,0.786189236053111,-1.25394516311768,-0.886673128076582,2.17289379545857e-05
"away",1403,0.824125618863922,0.187392259596518,0.193734013132422,3.11001251092013e-06
"away",1404,1.45188416270719,-0.397547549953134,-0.375025791919012,1.89100309631163e-05
"away",1405,0.557728250588604,0.532187357852544,0.592212919475633,2.4092452427374e-05
"away",1406,1.49682267362162,0.390967381985394,0.411278386055724,8.92146183550138e-06
"away",1407,0.760792049287411,0.261485248365636,0.274247468757749,8.11435457933908e-06
"away",1408,1.30139682397108,-0.222140165832669,-0.213005333797901,1.80721293959892e-06
"away",1409,1.41260637850403,-1.6808369215983,-1.18853118533088,0.000208052463437233
"away",1410,1.71440376607869,-1.85170395370248,-1.30935242241296,0.000106853379439653
"away",1411,0.854724989581489,0.152973860378112,0.157136731149307,7.08232968444638e-07
"away",1412,1.12351506337753,0.599958731571781,0.666671186293131,1.48466860199635e-05
"away",1413,1.01818181651669,0.692077250653864,0.78446772622165,1.73147359072235e-05
"away",1414,1.26014883383978,-0.193893519964838,-0.186839045877702,1.22892068574427e-06
"away",1415,0.71619959038061,-0.964914228050759,-0.682297393918075,8.5318659430266e-06
"away",1416,1.39766071662632,0.946481463161784,1.09272348976455,6.33888466770694e-05
"away",1417,1.09454756932256,-1.19285868405245,-0.843478464490746,2.53116044796045e-05
"away",1418,0.525391100154492,-0.826443240761784,-0.584383619808444,6.08357332957583e-06
"away",1419,0.786152124348532,-1.01093904942538,-0.714841857214969,1.78240228360793e-05
"away",1420,0.917091277908154,0.787036744932359,0.911679624039218,2.06704949173191e-05
"away",1421,0.967577049753243,0.738735002700173,0.846197132140611,1.92827073977758e-05
"away",1422,1.14461933317866,1.67163416407882,2.15174178937263,0.000176825946175468
"away",1423,0.913241832457113,0.0720784707147314,0.0731937756364684,2.10261097783803e-07
"away",1424,1.19645409443584,-0.149061676322925,-0.144800393765435,9.22145750532713e-07
"away",1425,1.05286503565404,-1.16992501740507,-0.827261913286914,1.92274255612678e-05
"away",1426,0.739753007192509,0.973448908505256,1.18132386728945,5.05968226932524e-05
"away",1427,1.29195868079023,-1.2959731035123,-0.916391369728924,3.66532909954163e-05
"away",1428,0.761993485754818,-0.995284648470609,-0.703772524144437,1.91339411611317e-05
"away",1429,0.916515649008281,-1.09154493435257,-0.77183882505053,1.77059438794469e-05
"away",1430,1.42814000504915,1.41851104849402,1.73507642532011,0.000137609931723303
"away",1431,1.01388576847847,-0.0111436628055249,-0.0111181386241516,4.09385234539618e-09
"away",1432,0.851458686870972,-1.05209139000957,-0.743940956303746,1.46067969470853e-05
"away",1433,1.13780546873612,-0.106373472731757,-0.104157158289034,3.28449629068965e-07
"away",1434,0.740179871150935,-0.980935182617188,-0.693625919533078,1.1243872308845e-05
"away",1435,1.13664257601881,0.58890841116506,0.652882978779682,1.14344690087824e-05
"away",1436,0.991508376240204,-1.13532413394249,-0.802795393955479,2.17105633906893e-05
"away",1437,1.12354736860928,0.599931427587104,0.666637030240093,1.28611099646203e-05
"away",1438,1.01039802250041,-1.14608788024764,-0.810406511958823,2.17348511349168e-05
"away",1439,1.31241450256426,-0.229585951524783,-0.219863103460758,2.25151545366412e-06
"away",1440,0.739847239447985,1.58792454841251,2.11847548627938,0.000123370352339172
"away",1441,0.924253176631603,-1.5200766235881,-1.0748564884623,7.05610588026067e-05
"away",1442,0.931367500387295,-1.10035346616598,-0.778067397628086,1.73782452818712e-05
"away",1443,0.94452350834961,0.0455815122765928,0.0460213422301362,7.7057340957013e-08
"away",1444,0.953526505910658,-1.11336627292363,-0.787268841528691,1.53202784074219e-05
"away",1445,0.552463742889859,-0.847468504286039,-0.599250726222679,8.055531838871e-06
"away",1446,0.822214371141703,-1.0338658919242,-0.731053583017077,1.0565460332554e-05
"away",1447,2.32887587991885,-0.792803404918076,-0.702049809085058,5.94710412435433e-05
"away",1448,0.939184470183367,0.0500618217515871,0.0505936161618917,5.43886848814119e-08
"away",1449,0.882329421053871,0.821403917321617,0.959301485040854,2.60479906989625e-05
"away",1450,0.890230763849493,-1.07577878441822,-0.760690473518743,1.51517419270765e-05
"away",1451,0.902746597834425,-1.08331462520579,-0.766019117641575,2.06859033728953e-05
"away",1452,0.75071796893186,0.961041960087336,1.1624620029759,3.74158402079121e-05
"away",1453,0.632081965496852,-0.906480311504838,-0.640978375277165,8.69874514655073e-06
"away",1454,1.32132068164395,-0.235575057001308,-0.22536747636753,2.70286495041563e-06
"away",1455,1.08194894194467,-0.0643462243809004,-0.0635179752544618,1.14485446316653e-07
"away",1456,1.61671641386074,0.234267625970287,0.243030049769625,3.19326092626881e-06
"away",1457,1.35548362050263,-1.3274519602055,-0.938650282760682,3.54132864478979e-05
"away",1458,0.937331424640369,0.0640277387279075,0.0647296462203495,1.34908479171595e-07
"away",1459,0.796298943921448,-1.26198173039188,-0.892355839293635,3.61778027059751e-05
"away",1460,1.07503036867876,-1.46630854098226,-1.03683671264031,7.49168316518243e-05
"away",1461,0.632046868572631,0.426236077833995,0.462826120573106,8.54066253724911e-06
"away",1462,0.989397517906913,-1.13411497357146,-0.80194038845758,1.49438048714437e-05
"away",1463,1.04267109865959,-1.1642475803099,-0.823247359017162,2.49400956291899e-05
"away",1464,1.22391857342487,1.0897968660982,1.2943248467273,6.03718932109831e-05
"away",1465,0.671213166337896,0.301406994800782,0.323549596590399,4.95366637511711e-06
"away",1466,0.985525239735981,1.31249184751072,1.63600502436283,7.19011616264054e-05
"away",1467,0.965865049694582,0.0278400005744983,0.0280025594329383,2.3501687887107e-08
"away",1468,0.47866401533017,-0.788836624358441,-0.557791726332159,2.49671097712546e-05
"away",1469,0.68609960876677,-0.944420187944329,-0.667805919184909,1.08860451309703e-05
"away",1470,0.673950131771257,-0.936020924607262,-0.661866743122298,1.00807711481536e-05
"away",1471,0.518543504144221,-0.82103992313863,-0.580562897276207,2.12657357509985e-05
"away",1472,0.677068619961212,-0.938183993654537,-0.6633962639138,1.12876488793235e-05
"away",1473,0.816383057173492,0.158212060504173,0.163840943049329,1.09959687364669e-06
"away",1474,0.819933645727152,1.49156827749804,1.94105140372946,0.00012078073068938
"away",1475,0.592045774486152,0.388692976201269,0.427455068682446,5.50208496608858e-06
"away",1476,0.807213089616015,-1.02439104667154,-0.724353855688233,3.77247264758434e-05
"away",1477,0.781354272207939,0.191063229861863,0.199422280660198,1.04288032983899e-06
"away",1478,0.83719894064422,-1.04324427764426,-0.737685103156315,1.45894796873725e-05
"away",1479,0.802302001175191,0.17130043208886,0.177946730875806,6.22375340568262e-07
"away",1480,1.14329496427793,-1.21913225433556,-0.86205668420392,3.30660799502021e-05
"away",1481,0.90770461233168,0.79622419443727,0.924324590402728,2.25590409477485e-05
"away",1482,0.92224741002989,-1.35812179868367,-0.960337133526498,6.61761842744883e-05
"away",1483,0.868788799355346,-1.0627442962265,-0.75147369852908,3.62885676651882e-05
"away",1484,1.26903523415348,-1.59313228211187,-1.1265146400085,4.17608609770818e-05
"away",1485,1.09503967159476,-1.1931268051105,-0.843668054709075,2.25763015286177e-05
"away",1486,1.21775797552325,-1.56061396605519,-1.10352071821206,3.12376059395698e-05
"away",1487,1.30026178936593,-1.61261389635953,-1.14029022155148,8.28526589831346e-05
"away",1488,0.914686935021213,-1.35254348175666,-0.956392667799797,9.55995036238286e-05
